Note rows are prey, columns are predators - all groups printed out as predator and prey for convenience (if not a consumer)
9.000000e+01 DIA 2.941458e+11 5.769040e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.855706e-04 0.000000e+00 1.502481e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.919615e+00 4.522526e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.372268e+00
9.000000e+01 GRN 2.360444e+11 2.885533e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.167148e-04 0.000000e+00 1.513069e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.962306e+00 4.570201e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.419758e+00
9.000000e+01 CAL 3.572968e+12 1.036004e-09 0.000000e+00 0.000000e+00 3.784003e-03 6.848855e-03 6.235512e-02 3.259355e-04 2.935707e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.624962e-02
9.000000e+01 ROT 3.447265e+11 6.258325e-10 0.000000e+00 0.000000e+00 3.826044e-03 6.924482e-03 5.248666e-02 3.296253e-04 2.966283e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.653310e-02
9.000000e+01 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.260186e-04 0.000000e+00 2.304758e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.160172e+01 2.428057e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.403013e+01
9.000000e+01 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.000000e+01 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.894082e-05 0.000000e+00 5.570835e-05 5.197452e-05 1.015170e-03 0.000000e+00 0.000000e+00 7.575754e+00 8.579409e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.434857e+00
9.000000e+01 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.259819e-04 0.000000e+00 3.776420e-04 1.177256e-03 1.587710e-02 0.000000e+00 0.000000e+00 2.419807e+01 2.720792e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.693652e+01
9.000000e+01 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.737154e-05 0.000000e+00 2.639826e-05 1.362325e-05 5.930250e-05 0.000000e+00 0.000000e+00 1.430443e+00 1.680952e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.598665e+00
9.500000e+01 WAE 9.607036e+08 0.000000e+00 0.000000e+00 0.000000e+00 1.233436e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.233436e-01
9.500000e+01 YPH 2.517298e+07 0.000000e+00 0.000000e+00 0.000000e+00 9.191791e+01 3.533270e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.195324e+01
9.500000e+01 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 1.048289e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.048289e+02
9.500000e+01 RDG 2.231491e+06 0.000000e+00 0.000000e+00 0.000000e+00 5.055479e+01 4.123703e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.059602e+01
9.500000e+01 DRE 5.199688e+10 9.348076e-08 0.000000e+00 0.000000e+00 3.550557e-03 3.337860e-03 0.000000e+00 4.299650e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.318382e-03
9.500000e+01 CHI 1.152187e+09 3.008283e-09 2.871682e-13 0.000000e+00 4.153694e-02 6.652900e-02 4.568861e-01 5.038754e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.699908e-01
9.500000e+01 DIA 2.941458e+11 5.465603e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.731592e-04 0.000000e+00 1.425559e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.721468e+00 4.293620e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.151217e+00
9.500000e+01 GRN 2.360444e+11 2.733785e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.046044e-04 0.000000e+00 1.436121e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.763917e+00 4.341031e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.198439e+00
9.500000e+01 CAL 3.572968e+12 1.010234e-09 0.000000e+00 0.000000e+00 3.850015e-03 6.945729e-03 6.792699e-02 3.352342e-04 2.928859e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.198683e-02
9.500000e+01 ROT 3.447265e+11 6.104100e-10 0.000000e+00 0.000000e+00 3.893877e-03 7.024332e-03 5.805373e-02 3.391322e-04 2.960071e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.227114e-02
9.500000e+01 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.273839e-04 0.000000e+00 2.327215e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.123554e+01 2.386550e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.362245e+01
9.500000e+01 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e+01 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.838043e-05 0.000000e+00 5.531634e-05 4.958511e-05 1.010786e-03 0.000000e+00 0.000000e+00 7.247067e+00 8.206268e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.068848e+00
9.500000e+01 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.371796e-04 0.000000e+00 3.973667e-04 1.152585e-03 1.620510e-02 0.000000e+00 0.000000e+00 2.392788e+01 2.689922e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.663579e+01
9.500000e+01 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.593093e-05 0.000000e+00 2.500888e-05 1.290624e-05 5.618132e-05 0.000000e+00 0.000000e+00 1.355157e+00 1.592481e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.514525e+00
1.000000e+02 WAE 9.607036e+08 0.000000e+00 0.000000e+00 0.000000e+00 1.202589e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.202589e-01
1.000000e+02 YPH 2.517298e+07 0.000000e+00 0.000000e+00 0.000000e+00 9.370808e+01 3.443021e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.374251e+01
1.000000e+02 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 1.010033e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.010033e+02
1.000000e+02 RDG 2.231491e+06 0.000000e+00 0.000000e+00 0.000000e+00 5.193858e+01 4.105558e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.197963e+01
1.000000e+02 DRE 5.199688e+10 9.113598e-08 0.000000e+00 0.000000e+00 3.561719e-03 3.392983e-03 0.000000e+00 4.404067e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.395109e-03
1.000000e+02 CHI 1.152187e+09 2.983035e-09 2.827014e-13 0.000000e+00 4.164297e-02 6.678099e-02 4.971347e-01 5.115418e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.106740e-01
1.000000e+02 DIA 2.941458e+11 5.192509e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.620781e-04 0.000000e+00 1.356323e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.543106e+00 4.087576e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.952240e+00
1.000000e+02 GRN 2.360444e+11 2.597211e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.938161e-04 0.000000e+00 1.366859e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.585331e+00 4.134744e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.999213e+00
1.000000e+02 CAL 3.572968e+12 9.869386e-10 0.000000e+00 0.000000e+00 3.915432e-03 7.040924e-03 7.412380e-02 3.446594e-04 2.921694e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.834651e-02
1.000000e+02 ROT 3.447265e+11 5.964761e-10 0.000000e+00 0.000000e+00 3.961157e-03 7.122557e-03 6.426375e-02 3.487745e-04 2.953536e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.864977e-02
1.000000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.288102e-04 0.000000e+00 2.350064e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.090325e+01 2.348930e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.325254e+01
1.000000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.798005e-05 0.000000e+00 5.512428e-05 4.744586e-05 1.005710e-03 0.000000e+00 0.000000e+00 6.953925e+00 7.873475e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.742418e+00
1.000000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.504007e-04 0.000000e+00 4.202275e-04 1.134115e-03 1.651187e-02 0.000000e+00 0.000000e+00 2.378881e+01 2.673854e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.648098e+01
1.000000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.463438e-05 0.000000e+00 2.375844e-05 1.226093e-05 5.337225e-05 0.000000e+00 0.000000e+00 1.287399e+00 1.512857e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.438799e+00
1.050000e+02 WAE 9.607036e+08 0.000000e+00 0.000000e+00 0.000000e+00 1.175285e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.175285e-01
1.050000e+02 YPH 1.392295e+09 0.000000e+00 0.000000e+00 0.000000e+00 1.725527e+00 6.069728e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.726134e+00
1.050000e+02 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 9.754571e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.754571e+01
1.050000e+02 RDG 2.231491e+06 0.000000e+00 0.000000e+00 0.000000e+00 5.330797e+01 4.069716e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.334867e+01
1.050000e+02 DRE 5.199688e+10 8.900681e-08 0.000000e+00 0.000000e+00 3.572572e-03 3.446328e-03 0.000000e+00 4.510251e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.469925e-03
1.050000e+02 CHI 1.152187e+09 2.956254e-09 2.780482e-13 0.000000e+00 4.172441e-02 6.696214e-02 5.406894e-01 5.189161e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.545652e-01
1.050000e+02 DIA 2.941458e+11 4.945424e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.521409e-04 0.000000e+00 1.293673e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.381701e+00 3.901126e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.772178e+00
1.050000e+02 GRN 2.360444e+11 2.473645e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.841655e-04 0.000000e+00 1.304184e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.423716e+00 3.948065e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.818919e+00
1.050000e+02 CAL 3.572968e+12 9.657538e-10 0.000000e+00 0.000000e+00 3.980477e-03 7.124880e-03 8.102331e-02 3.542336e-04 2.914205e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.539710e-02
1.050000e+02 ROT 3.447265e+11 5.838115e-10 0.000000e+00 0.000000e+00 4.028112e-03 7.209438e-03 7.119583e-02 3.585750e-04 2.946669e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.573863e-02
1.050000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.302519e-04 0.000000e+00 2.373386e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.059970e+01 2.314607e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.291467e+01
1.050000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.772233e-05 0.000000e+00 5.512701e-05 4.552269e-05 9.999337e-04 0.000000e+00 0.000000e+00 6.691616e+00 7.575682e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.450322e+00
1.050000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.657219e-04 0.000000e+00 4.466152e-04 1.121481e-03 1.679673e-02 0.000000e+00 0.000000e+00 2.377613e+01 2.672053e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.646681e+01
1.050000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.346132e-05 0.000000e+00 2.262708e-05 1.167707e-05 5.083071e-05 0.000000e+00 0.000000e+00 1.226094e+00 1.440816e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.370284e+00
1.100000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 5.102972e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.102972e+03
1.100000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 1.911188e+02 1.558670e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.911344e+02
1.100000e+02 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 9.387422e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.387422e+01
1.100000e+02 RDG 2.231491e+06 0.000000e+00 0.000000e+00 0.000000e+00 5.490338e+01 4.013461e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.494352e+01
1.100000e+02 DRE 5.199688e+10 8.706385e-08 0.000000e+00 0.000000e+00 3.630113e-03 3.485134e-03 0.000000e+00 4.618555e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.577103e-03
1.100000e+02 CHI 1.152187e+09 2.927805e-09 2.732030e-13 0.000000e+00 4.369041e-02 6.687522e-02 5.876194e-01 5.259211e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.034442e-01
1.100000e+02 DIA 2.941458e+11 4.720801e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.431959e-04 0.000000e+00 1.236713e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.234936e+00 3.731593e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.608451e+00
1.100000e+02 GRN 2.360444e+11 2.361312e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.755029e-04 0.000000e+00 1.247200e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.276751e+00 3.778316e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.654971e+00
1.100000e+02 CAL 3.572968e+12 9.463794e-10 0.000000e+00 0.000000e+00 4.307927e-03 7.188137e-03 8.871220e-02 3.639716e-04 2.906376e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.034786e-01
1.100000e+02 ROT 3.447265e+11 5.722356e-10 0.000000e+00 0.000000e+00 4.361972e-03 7.275340e-03 7.893843e-02 3.685491e-04 2.939455e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.388375e-02
1.100000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.312847e-04 0.000000e+00 2.397212e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.032064e+01 2.283095e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.260411e+01
1.100000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+02 DL 1.111456e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.751147e-05 0.000000e+00 5.533231e-05 4.378885e-05 9.934300e-04 0.000000e+00 0.000000e+00 6.456545e+00 7.308803e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.188556e+00
1.100000e+02 DR 3.453169e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.817994e-04 0.000000e+00 4.775180e-04 1.114935e-03 1.705860e-02 0.000000e+00 0.000000e+00 2.390041e+01 2.685707e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.660505e+01
1.100000e+02 DC 1.943695e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.239489e-05 0.000000e+00 2.159858e-05 1.114630e-05 4.852023e-05 0.000000e+00 0.000000e+00 1.170363e+00 1.375325e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.307999e+00
1.150000e+02 WAE 3.004147e+05 0.000000e+00 0.000000e+00 0.000000e+00 1.031001e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.031001e+04
1.150000e+02 YPH 3.914344e+06 0.000000e+00 0.000000e+00 0.000000e+00 3.749203e+02 1.074863e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.750278e+02
1.150000e+02 GZS 1.829812e+07 0.000000e+00 0.000000e+00 0.000000e+00 9.004265e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.004265e+01
1.150000e+02 RDG 2.231491e+06 0.000000e+00 0.000000e+00 0.000000e+00 5.604943e+01 3.977871e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.608921e+01
1.150000e+02 DRE 5.199688e+10 8.528283e-08 0.000000e+00 0.000000e+00 3.686063e-03 3.424405e-03 0.000000e+00 4.729502e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.583418e-03
1.150000e+02 CHI 1.152187e+09 2.897368e-09 2.681373e-13 0.000000e+00 5.330981e-02 6.528178e-02 6.377993e-01 5.324277e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.617152e-01
1.150000e+02 DIA 2.941458e+11 4.515711e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.351201e-04 0.000000e+00 1.184700e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.100896e+00 3.576765e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.458919e+00
1.150000e+02 GRN 2.360444e+11 2.258747e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.677075e-04 0.000000e+00 1.195163e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.142520e+00 3.623281e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.505228e+00
1.150000e+02 CAL 3.572968e+12 9.285598e-10 0.000000e+00 0.000000e+00 5.812015e-03 7.106266e-03 9.728645e-02 3.738904e-04 2.898161e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.134768e-01
1.150000e+02 ROT 3.447265e+11 5.615944e-10 0.000000e+00 0.000000e+00 5.893044e-03 7.193673e-03 8.758970e-02 3.787145e-04 2.931846e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.039870e-01
1.150000e+02 PB 2.798627e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.286110e-04 0.000000e+00 2.421596e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.006236e+01 2.253968e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.231670e+01
1.150000e+02 BB 2.674860e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
