Time Predator Cohort Stock Updated WAE YPH GZS RDG DRE CHI DIA GRN CAL ROT PB BB DL DR DC
5.000000e+00 WAE 0 0 0 0.000000e+00 1.420349e-02 8.171459e-03 4.788279e-04 0.000000e+00 2.733151e-03 0.000000e+00 0.000000e+00 8.883744e-01 8.603864e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 1 0 0 0.000000e+00 1.755613e-02 8.142912e-03 4.771538e-04 0.000000e+00 2.727347e-03 0.000000e+00 0.000000e+00 8.853504e-01 8.574603e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 2 0 0 0.000000e+00 6.248103e-01 2.902692e-01 2.892649e-02 5.362122e-02 2.372795e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 3 0 0 1.000558e-01 5.550503e-01 2.578702e-01 2.569692e-02 5.872799e-02 2.598776e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 4 0 0 4.437213e-02 2.461491e-01 6.536388e-01 1.139590e-02 4.256073e-02 1.883358e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 5 0 0 4.434688e-02 2.460091e-01 6.532667e-01 1.138942e-02 4.308149e-02 1.906402e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 6 0 0 4.458786e-02 2.473468e-01 6.568152e-01 1.145131e-02 3.811233e-02 1.686512e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 WAE 7 0 0 9.900678e-02 2.325959e-01 6.176458e-01 1.076840e-02 3.828878e-02 1.694320e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.424603e-03 3.728000e-03 0.000000e+00 0.000000e+00 8.868795e-01 8.589576e-02 2.626349e-04 0.000000e+00 1.389988e-02 7.713054e-04 1.382937e-04
5.000000e+00 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.657500e-03 3.831083e-03 0.000000e+00 0.000000e+00 8.865814e-01 8.586772e-02 2.620842e-04 0.000000e+00 1.389036e-02 7.725131e-04 1.373468e-04
5.000000e+00 YPH 2 0 0 0.000000e+00 1.461549e-04 0.000000e+00 9.763520e-06 2.442203e-03 1.080728e-03 0.000000e+00 0.000000e+00 9.055192e-01 8.769890e-02 5.421079e-05 0.000000e+00 2.862404e-03 1.578286e-04 2.864144e-05
5.000000e+00 YPH 3 0 0 0.000000e+00 1.461540e-04 0.000000e+00 9.763446e-06 2.441023e-03 1.080206e-03 0.000000e+00 0.000000e+00 9.055204e-01 8.769898e-02 5.421836e-05 0.000000e+00 2.862772e-03 1.578461e-04 2.864429e-05
5.000000e+00 YPH 4 0 0 0.000000e+00 1.461598e-04 0.000000e+00 9.763817e-06 2.441635e-03 1.080478e-03 0.000000e+00 0.000000e+00 9.055187e-01 8.769866e-02 5.424723e-05 0.000000e+00 2.863791e-03 1.578533e-04 2.867113e-05
5.000000e+00 YPH 5 0 0 0.000000e+00 1.461485e-04 0.000000e+00 9.763089e-06 2.439085e-03 1.079349e-03 0.000000e+00 0.000000e+00 9.055231e-01 8.769932e-02 5.420749e-05 0.000000e+00 2.862518e-03 1.578635e-04 2.862885e-05
5.000000e+00 YPH 6 0 0 0.000000e+00 3.592358e-04 0.000000e+00 9.763266e-06 2.445767e-03 1.082308e-03 0.000000e+00 0.000000e+00 9.053171e-01 8.767858e-02 5.433128e-05 0.000000e+00 2.866366e-03 1.578144e-04 2.876159e-05
5.000000e+00 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.710532e-03 0.000000e+00 0.000000e+00 9.092197e-01 8.806974e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.398151e-01 1.928741e-01 5.673108e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.381386e-01 1.915293e-01 5.703321e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.327691e-01 1.872222e-01 5.800087e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.310677e-01 1.858574e-01 5.830749e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.188773e-02 3.945265e-03 0.000000e+00 0.000000e+00 7.789805e-01 7.545280e-02 2.360635e-03 0.000000e+00 1.194737e-01 6.744925e-03 1.154398e-03
5.000000e+00 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.207048e-02 4.005911e-03 0.000000e+00 0.000000e+00 7.789102e-01 7.544660e-02 2.355352e-03 0.000000e+00 1.193165e-01 6.746037e-03 1.148865e-03
5.000000e+00 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.532199e-02 7.815141e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.648905e-02 0.000000e+00 8.851633e-01 5.514356e-02 7.100590e-03
5.000000e+00 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.718050e-02 3.801270e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.573588e-02 0.000000e+00 8.995142e-01 6.122044e-02 5.968818e-03
5.000000e+00 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.866171e-02 4.128994e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.588591e-02 0.000000e+00 8.985754e-01 6.030507e-02 6.159014e-03
5.000000e+00 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.590218e-02 2.078751e-02 8.566674e-01 8.279728e-02 0.000000e+00 0.000000e+00 1.048124e-02 3.352492e-03 1.193807e-05
5.000000e+00 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.106827e-01 1.755569e-01 1.376040e-02
5.000000e+00 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.883570e-01 3.920298e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.144131e-01 5.086327e-03 1.138302e-04
5.000000e+00 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.896574e-01 3.930659e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.122722e-01 4.890419e-03 1.141363e-04
1.000000e+01 WAE 0 0 0 0.000000e+00 1.700188e-02 8.913536e-03 4.741040e-04 0.000000e+00 2.591748e-03 0.000000e+00 0.000000e+00 8.850425e-01 8.597628e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 1 0 0 0.000000e+00 1.700230e-02 8.912520e-03 4.741018e-04 0.000000e+00 2.592398e-03 0.000000e+00 0.000000e+00 8.850425e-01 8.597621e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 2 0 0 0.000000e+00 6.018141e-01 3.154364e-01 2.809526e-02 5.234756e-02 2.306713e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 3 0 0 9.776006e-02 5.363113e-01 2.811153e-01 2.503738e-02 5.725308e-02 2.522876e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 4 0 0 4.432345e-02 2.431568e-01 6.571581e-01 1.135168e-02 4.215245e-02 1.857462e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 5 0 0 4.429902e-02 2.430229e-01 6.567958e-01 1.134543e-02 4.265719e-02 1.879704e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 6 0 0 4.453217e-02 2.443028e-01 6.602508e-01 1.140515e-02 3.784154e-02 1.667502e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 WAE 7 0 0 9.819238e-02 2.299417e-01 6.214392e-01 1.073471e-02 3.801679e-02 1.675224e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.269275e-03 3.643781e-03 0.000000e+00 0.000000e+00 8.998682e-01 8.741652e-02 1.618733e-05 0.000000e+00 7.040072e-04 8.203935e-05 1.613448e-13
1.000000e+01 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.473585e-03 3.733843e-03 0.000000e+00 0.000000e+00 8.995973e-01 8.739012e-02 1.618398e-05 0.000000e+00 7.067223e-04 8.226994e-05 1.612670e-13
1.000000e+01 YPH 2 0 0 0.000000e+00 1.008402e-04 0.000000e+00 9.731465e-06 2.341466e-03 1.031747e-03 0.000000e+00 0.000000e+00 9.081329e-01 8.821928e-02 3.282635e-06 0.000000e+00 1.440779e-04 1.664473e-05 3.265779e-14
1.000000e+01 YPH 3 0 0 0.000000e+00 1.437935e-04 0.000000e+00 9.730910e-06 2.340156e-03 1.031171e-03 0.000000e+00 0.000000e+00 9.080955e-01 8.821563e-02 3.282518e-06 0.000000e+00 1.441276e-04 1.664980e-05 3.265589e-14
1.000000e+01 YPH 4 0 0 0.000000e+00 1.437945e-04 0.000000e+00 9.730957e-06 2.340715e-03 1.031418e-03 0.000000e+00 0.000000e+00 9.080947e-01 8.821555e-02 3.282654e-06 0.000000e+00 1.441857e-04 1.665561e-05 3.265635e-14
1.000000e+01 YPH 5 0 0 0.000000e+00 1.437906e-04 0.000000e+00 9.730703e-06 2.338196e-03 1.030308e-03 0.000000e+00 0.000000e+00 9.080980e-01 8.821587e-02 3.282443e-06 0.000000e+00 1.441520e-04 1.665247e-05 3.265492e-14
1.000000e+01 YPH 6 0 0 0.000000e+00 3.489249e-04 0.000000e+00 9.729377e-06 2.344758e-03 1.033200e-03 0.000000e+00 0.000000e+00 9.079023e-01 8.819684e-02 3.282466e-06 0.000000e+00 1.442825e-04 1.666446e-05 3.265233e-14
1.000000e+01 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.580724e-03 0.000000e+00 0.000000e+00 9.091049e-01 8.831435e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.402319e-03 1.285971e-03 9.973117e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.403564e-03 1.286946e-03 9.973095e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.405570e-03 1.288596e-03 9.973058e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.406209e-03 1.289125e-03 9.973047e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.296874e-02 4.285915e-03 0.000000e+00 0.000000e+00 8.885679e-01 8.631886e-02 1.682178e-04 0.000000e+00 6.884307e-03 8.060887e-04 1.590337e-12
1.000000e+01 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.316648e-02 4.351262e-03 0.000000e+00 0.000000e+00 8.883369e-01 8.629644e-02 1.681578e-04 0.000000e+00 6.875709e-03 8.049923e-04 1.589836e-12
1.000000e+01 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.869072e-01 6.321331e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.552480e-02 0.000000e+00 6.175193e-01 7.372740e-02 1.475726e-10
1.000000e+01 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.604866e-02 1.675558e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.206539e-02 0.000000e+00 8.030140e-01 9.719639e-02 2.106912e-10
1.000000e+01 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.580606e-02 2.110867e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.106305e-02 0.000000e+00 7.862284e-01 9.479161e-02 2.008885e-10
1.000000e+01 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.515396e-05 2.155834e-05 9.102136e-01 8.841841e-02 0.000000e+00 0.000000e+00 8.207877e-04 5.005276e-04 5.052660e-14
1.000000e+01 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.804010e-01 2.187383e-01 8.607167e-04
1.000000e+01 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.348936e-02 4.764129e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.238734e-01 7.499594e-02 7.594940e-11
1.000000e+01 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.349066e-02 4.764191e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.238748e-01 7.499262e-02 7.594451e-11
1.500000e+01 WAE 0 0 0 0.000000e+00 1.728420e-02 1.022618e-02 4.942222e-04 0.000000e+00 2.571154e-03 0.000000e+00 0.000000e+00 8.835478e-01 8.587639e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 1 0 0 0.000000e+00 1.728459e-02 1.022500e-02 4.942192e-04 0.000000e+00 2.571802e-03 0.000000e+00 0.000000e+00 8.835480e-01 8.587637e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 2 0 0 0.000000e+00 5.777662e-01 3.417398e-01 2.718796e-02 5.106588e-02 2.240194e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 3 0 0 9.521624e-02 5.166526e-01 3.056060e-01 2.431221e-02 5.576654e-02 2.446406e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 4 0 0 4.420382e-02 2.398526e-01 6.610927e-01 1.128684e-02 4.173322e-02 1.830783e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 5 0 0 4.418026e-02 2.397249e-01 6.607403e-01 1.128083e-02 4.222155e-02 1.852206e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 6 0 0 4.440508e-02 2.409457e-01 6.641001e-01 1.133824e-02 3.756309e-02 1.647846e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 WAE 7 0 0 6.041714e-02 2.365654e-01 6.520925e-01 1.113256e-02 3.812007e-02 1.672279e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.265451e-03 3.625838e-03 0.000000e+00 0.000000e+00 9.004583e-01 8.752001e-02 1.568610e-05 0.000000e+00 9.530045e-05 1.946294e-05 1.615569e-13
1.500000e+01 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.468589e-03 3.714986e-03 0.000000e+00 0.000000e+00 9.001919e-01 8.749406e-02 1.567776e-05 0.000000e+00 9.532113e-05 1.945698e-05 1.614793e-13
1.500000e+01 YPH 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 1.016371e-05 2.336599e-03 1.025006e-03 0.000000e+00 0.000000e+00 9.083179e-01 8.828386e-02 3.170962e-06 0.000000e+00 1.933235e-05 3.931745e-06 3.268550e-14
1.500000e+01 YPH 3 0 0 0.000000e+00 1.482734e-04 0.000000e+00 1.016205e-05 2.335105e-03 1.024352e-03 0.000000e+00 0.000000e+00 9.081848e-01 8.827091e-02 3.170445e-06 0.000000e+00 1.933020e-05 3.931212e-06 3.268013e-14
1.500000e+01 YPH 4 0 0 0.000000e+00 1.482744e-04 0.000000e+00 1.016210e-05 2.335666e-03 1.024598e-03 0.000000e+00 0.000000e+00 9.081840e-01 8.827083e-02 3.170487e-06 0.000000e+00 1.933157e-05 3.931354e-06 3.268058e-14
1.500000e+01 YPH 5 0 0 0.000000e+00 1.482704e-04 0.000000e+00 1.016183e-05 2.333138e-03 1.023490e-03 0.000000e+00 0.000000e+00 9.081874e-01 8.827115e-02 3.170357e-06 0.000000e+00 1.933015e-05 3.931177e-06 3.267914e-14
1.500000e+01 YPH 6 0 0 0.000000e+00 3.553548e-04 0.000000e+00 1.016042e-05 2.339722e-03 1.026378e-03 0.000000e+00 0.000000e+00 9.079900e-01 8.825196e-02 3.170072e-06 0.000000e+00 1.933147e-05 3.930983e-06 3.267648e-14
1.500000e+01 GZS 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.563250e-03 0.000000e+00 0.000000e+00 9.090785e-01 8.835824e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 GZS 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.676468e-04 9.676468e-04 9.980647e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 GZS 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.677990e-04 9.677990e-04 9.980644e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 GZS 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.682454e-04 9.682454e-04 9.980635e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 GZS 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.683962e-04 9.683962e-04 9.980632e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 RDG 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.304465e-02 4.291767e-03 0.000000e+00 0.000000e+00 8.944286e-01 8.693400e-02 1.642477e-04 0.000000e+00 9.435967e-04 1.931363e-04 1.601942e-12
1.500000e+01 RDG 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.324337e-02 4.357142e-03 0.000000e+00 0.000000e+00 8.941884e-01 8.691067e-02 1.641902e-04 0.000000e+00 9.431913e-04 1.930505e-04 1.601422e-12
1.500000e+01 RDG 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.897180e-01 1.512853e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.740669e-02 0.000000e+00 2.136603e-01 4.408639e-02 3.642465e-10
1.500000e+01 RDG 3 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.779286e-01 6.096198e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.076130e-02 0.000000e+00 5.182553e-01 1.069587e-01 8.837102e-10
1.500000e+01 RDG 4 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.436043e-01 7.536756e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.224578e-02 0.000000e+00 4.696846e-01 9.692860e-02 8.008152e-10
1.500000e+01 DRE 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.054033e-05 1.054033e-05 9.112304e-01 8.856520e-02 0.000000e+00 0.000000e+00 7.674294e-05 1.065688e-04 9.467958e-14
1.500000e+01 CHI 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.690253e-01 2.309747e-01 9.237830e-12
1.500000e+01 CAL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.798489e-01 1.798489e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.426167e-01 9.768541e-02 8.190855e-10
1.500000e+01 ROT 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.798513e-01 1.798513e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.426112e-01 9.768619e-02 8.191005e-10
2.000000e+01 WAE 0 0 0 0.000000e+00 1.757929e-02 1.173573e-02 5.153700e-04 0.000000e+00 2.550609e-03 0.000000e+00 0.000000e+00 8.818660e-01 8.575302e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 1 0 0 0.000000e+00 1.757969e-02 1.173437e-02 5.153669e-04 0.000000e+00 2.551258e-03 0.000000e+00 0.000000e+00 8.818663e-01 8.575301e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 2 0 0 0.000000e+00 5.528491e-01 3.689622e-01 2.623094e-02 4.978428e-02 2.173497e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 3 0 0 9.244086e-02 4.961987e-01 3.311711e-01 2.354315e-02 5.427651e-02 2.369621e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 4 0 0 4.399654e-02 2.361603e-01 6.655353e-01 1.120517e-02 4.129959e-02 1.803070e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 5 0 0 4.397392e-02 2.360390e-01 6.651930e-01 1.119941e-02 4.177100e-02 1.823652e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 6 0 0 4.418979e-02 2.371987e-01 6.684552e-01 1.125439e-02 3.727460e-02 1.627348e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 WAE 7 0 0 4.415618e-02 2.370181e-01 6.679472e-01 1.124583e-02 3.797476e-02 1.657916e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 YPH 0 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.258063e-03 3.605214e-03 0.000000e+00 0.000000e+00 9.004562e-01 8.756075e-02 1.570394e-05 0.000000e+00 8.505499e-05 1.900448e-05 1.617410e-13
2.000000e+01 YPH 1 0 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.460145e-03 3.693477e-03 0.000000e+00 0.000000e+00 9.001917e-01 8.753497e-02 1.569560e-05 0.000000e+00 8.500914e-05 1.899322e-05 1.616635e-13
2.000000e+01 YPH 2 0 0 0.000000e+00 0.000000e+00 0.000000e+00 1.061863e-05 2.332143e-03 1.018142e-03 0.000000e+00 0.000000e+00 9.082922e-01 8.832266e-02 3.174472e-06 0.000000e+00 1.719298e-05 3.838206e-06 3.272172e-14
2.000000e+01 YPH 3 0 0 0.000000e+00 1.529600e-04 0.000000e+00 1.061684e-05 2.330637e-03 1.017486e-03 0.000000e+00 0.000000e+00 9.081548e-01 8.830929e-02 3.173939e-06 0.000000e+00 1.719009e-05 3.837554e-06 3.271618e-14
2.000000e+01 YPH 4 0 0 0.000000e+00 1.529609e-04 0.000000e+00 1.061689e-05 2.331200e-03 1.017732e-03 0.000000e+00 0.000000e+00 9.081541e-01 8.830921e-02 3.173981e-06 0.000000e+00 1.719032e-05 3.837576e-06 3.271664e-14
2.000000e+01 YPH 5 0 0 0.000000e+00 1.529568e-04 0.000000e+00 1.061661e-05 2.328665e-03 1.016626e-03 0.000000e+00 0.000000e+00 9.081574e-01 8.830954e-02 3.173851e-06 0.000000e+00 1.718961e-05 3.837456e-06 3.271520e-14
